address_from,address_to,date_time,amount
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x007933790a4f00000099e9001629d9fe7775b800,2022-07-27T14:51:16+00:00,800539.749192964530
\x547095c651c3aedc957af7441ca12486900d98cf,\x01a719a37c75f63968c0e597318914fb3210608f,2022-07-22T03:20:36+00:00,37114.285714285700
\x53986d9ab11e53d491840007b3935d8a94e4b04b,\x01a719a37c75f63968c0e597318914fb3210608f,2022-07-22T03:50:00+00:00,11670.232681606603
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x02736d5c8dcea65539993d143a3de90cebca9c3c,2022-08-05T02:44:53+00:00,39255.204348955064
\x981958fcd64058d296608b4604ebc7a0c3662254,\x04c6717bae11973547cfa3b59d74936b73f13b2f,2022-07-21T13:29:57+00:00,51959.999999999980
\x981958fcd64058d296608b4604ebc7a0c3662254,\x06df6fbebc2866403036878990ee52faf50a8f87,2022-07-27T13:41:05+00:00,2975000.000000000000
\x53986d9ab11e53d491840007b3935d8a94e4b04b,\x06df6fbebc2866403036878990ee52faf50a8f87,2022-07-27T13:41:28+00:00,431853.013694496862
\x981958fcd64058d296608b4604ebc7a0c3662254,\x0884d40486d4a3dc20316745c2da0f32edf0ce31,2022-08-01T01:26:34+00:00,560000.000000000000
\x33c99175c8eaa6f9f4a2ba6c30d5d59b956c977f,\x098b69e43b1720bd12378225519d74e5f3ad0ea5,2022-07-28T06:46:18+00:00,41253.007659380668
\x218736c626a2c846ae465d39cdc40e8b8218427c,\x098b69e43b1720bd12378225519d74e5f3ad0ea5,2022-07-28T07:00:09+00:00,12825.146708314920
\x1f7683228ee9bc65335374ea5c92b81c74131404,\x0a136b1bcb769f07a245e973ccad182898572b34,2022-07-18T08:34:53+00:00,189625.000000000000
\x53986d9ab11e53d491840007b3935d8a94e4b04b,\x0a136b1bcb769f07a245e973ccad182898572b34,2022-07-19T07:04:16+00:00,63408.563206297253
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x0aa3be46401579becfdab425afce84ae5da851dc,2022-07-29T17:13:33+00:00,1004903.970033886955
\x981958fcd64058d296608b4604ebc7a0c3662254,\x0f30086b86f1600dec9d2b46664b7d7bdac55d49,2022-08-04T23:32:48+00:00,50000.000000000000
\x53986d9ab11e53d491840007b3935d8a94e4b04b,\x0f30086b86f1600dec9d2b46664b7d7bdac55d49,2022-08-04T23:44:53+00:00,1679.5389572880041750
\x0f8039283f1e02bf65d174493ff3d173c7d82e8f,\x0f30086b86f1600dec9d2b46664b7d7bdac55d49,2022-08-04T23:44:53+00:00,3477.9906141092400400
\xdff71a881a17737b6942fe1542f4b88128ea57d8,\x0fa1c11206e86d9317e69be4b094b7571166993c,2022-07-13T00:13:08+00:00,49691.428571428400
\x53986d9ab11e53d491840007b3935d8a94e4b04b,\x0fa1c11206e86d9317e69be4b094b7571166993c,2022-07-13T00:13:38+00:00,37638.642018523718
\xdff71a881a17737b6942fe1542f4b88128ea57d8,\x0fa1c11206e86d9317e69be4b094b7571166993c,2022-08-01T22:10:42+00:00,37268.571428571300
\x53986d9ab11e53d491840007b3935d8a94e4b04b,\x0fa1c11206e86d9317e69be4b094b7571166993c,2022-08-01T22:12:07+00:00,24862.377657363227
\x981958fcd64058d296608b4604ebc7a0c3662254,\x14b8cb752476af917ae831973318ad1814b622e0,2022-07-23T11:49:25+00:00,25979.999999999990
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x17990cb7fbe68b7c2a31a9976970466cd1e7fed9,2022-07-30T04:27:52+00:00,50000.000000000000
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x185fe9f3102f746a7470c5d5bcefc2fae6e9e3fd,2022-07-12T16:35:34+00:00,1008971.353877784879
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x185fe9f3102f746a7470c5d5bcefc2fae6e9e3fd,2022-07-12T23:37:18+00:00,729349.611062678273
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x185fe9f3102f746a7470c5d5bcefc2fae6e9e3fd,2022-07-20T18:32:17+00:00,948638.705139534778
\x53986d9ab11e53d491840007b3935d8a94e4b04b,\x185fe9f3102f746a7470c5d5bcefc2fae6e9e3fd,2022-07-20T18:35:00+00:00,119261.718466127512
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x185fe9f3102f746a7470c5d5bcefc2fae6e9e3fd,2022-08-05T15:55:36+00:00,772474.452324352354
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x1897ecfc9df8ca7f360d271c84e3d8567460202d,2022-07-13T03:35:14+00:00,2283837.035457956708
\x981958fcd64058d296608b4604ebc7a0c3662254,\x1c7b584166c0d53dabd447563331f0466ebe5976,2022-07-18T06:05:34+00:00,1025000.000000000000
\x1c7b584166c0d53dabd447563331f0466ebe5976,\x1f7683228ee9bc65335374ea5c92b81c74131404,2022-07-18T06:19:35+00:00,1025000.000000000000
\x981958fcd64058d296608b4604ebc7a0c3662254,\x20277a4841dc666094bdd09c7f3e87944d2093d1,2022-08-01T15:51:34+00:00,200000.000000000000
\x0b8136fa6240ef7ce48b3a02d213471b042d0dda,\x218736c626a2c846ae465d39cdc40e8b8218427c,2022-07-28T06:58:43+00:00,12825.146708314920
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x22f9dcf4647084d6c31b2765f6910cd85c178c18,2022-07-12T18:18:07+00:00,536759.577353817371
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x22f9dcf4647084d6c31b2765f6910cd85c178c18,2022-07-15T20:43:55+00:00,237452.328459699876
\x4708713b4b6bd32e41bcb2f9c5901d74fedba447,\x22f9dcf4647084d6c31b2765f6910cd85c178c18,2022-07-29T15:29:14+00:00,563431.490781678054
\x981958fcd64058d296608b4604ebc7a0c3662254,\x24d9be8c2589c9873bc636e24972cdb891cdbc25,2022-07-11T13:24:49+00:00,170000.000000000000
\x981958fcd64058d296608b4604ebc7a0c3662254,\x253f458ff2d459c4e3ebfafc6cb5d23c9aae132c,2022-07-16T18:52:06+00:00,240000.000000000000
\x1f7683228ee9bc65335374ea5c92b81c74131404,\x266e13de2888fab356706bfb4a8aa6ef6e120d6c,2022-07-18T08:34:53+00:00,10250.000000000000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x2feb486949d1f57125b332858c66c4b5eca8806a,2022-07-27T14:51:16+00:00,1071089.562359915658
\x1f7683228ee9bc65335374ea5c92b81c74131404,\x3264ffcadfba2926947e0f08972b0a8d358cd938,2022-07-18T08:34:53+00:00,30750.000000000000
\x0b8136fa6240ef7ce48b3a02d213471b042d0dda,\x33c99175c8eaa6f9f4a2ba6c30d5d59b956c977f,2022-07-28T06:34:19+00:00,41253.007659380668
\x72747df3dd7044e4390c8ff8eb63f055392a5957,\x382ffce2287252f930e1c8dc9328dac5bf282ba1,2022-07-18T05:11:55+00:00,4748.2117344500412596
